# ----------------------------------------,,,
# Bhinneka.Com without Bots,,,
# Add to Cart Product Samsung,,,
# 20160101-20160406,,,
# ----------------------------------------,,,
,,,
Date,Transaction ID,Page,Average Price
20160216,72437958,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=72437958,"IDR615,467"
20160223,61853642,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=61853642,"IDR615,467"
20160224,61853642,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=61853642,"IDR615,467"
20160301,10100867,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=10100867,"IDR615,467"
20160320,49807486,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=49807486,"IDR615,467"
20160406,37276332,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=37276332,"IDR615,467"
20160115,73234616,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=73234616,"IDR613,694"
20160115,73852742,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=73852742,"IDR613,694"
20160301,80279843,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=80279843,"IDR613,005"
20160108,56176882,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=56176882,"IDR611,017"
20160102,37795930,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=37795930,"IDR610,543"
20160117,81270098,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=81270098,"IDR610,543"
20160127,22376305,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=22376305,"IDR610,543"
20160209,98703658,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=98703658,"IDR610,543"
20160210,94815539,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=94815539,"IDR610,543"
20160217,38071186,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=38071186,"IDR610,543"
20160202,38525514,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=38525514,"IDR610,328"
20160203,68894976,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=68894976,"IDR605,619"
20160118,29455937,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=29455937,"IDR605,619"
20160330,89562398,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=89562398,"IDR605,619"
20160207,39345691,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=39345691,"IDR605,521"
20160312,80087017,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=80087017,"IDR605,078"
20160113,25256174,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=25256174,"IDR596,855"
20160329,17296861,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=17296861,"IDR596,775"
20160126,35435704,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=35435704,"IDR596,024"
20160206,93056336,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=93056336,"IDR595,772"
20160210,29391581,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=29391581,"IDR595,772"
20160319,99153528,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=99153528,"IDR595,772"
20160106,13775326,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=13775326,"IDR595,772"
20160224,84134096,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=84134096,"IDR594,787"
20160404,5800440,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=05800440,"IDR592,698"
20160202,69666105,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=69666105,"IDR590,848"
20160211,83939495,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=83939495,"IDR590,848"
20160305,15952634,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=15952634,"IDR590,848"
20160323,9792060,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=09792060,"IDR590,848"
20160120,71808859,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=71808859,"IDR590,422"
20160301,68674694,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=68674694,"IDR590,356"
20160203,60389833,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=60389833,"IDR589,928"
20160112,67718470,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=67718470,"IDR589,863"
20160119,96276392,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=96276392,"IDR589,863"
20160202,20949194,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=20949194,"IDR589,863"
20160202,54907446,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=54907446,"IDR589,863"
20160207,3182930,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=03182930,"IDR589,863"
20160215,48883233,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=48883233,"IDR589,863"
20160219,28005505,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=28005505,"IDR589,863"
20160220,53938374,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=53938374,"IDR589,863"
20160228,31955248,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=31955248,"IDR589,863"
20160303,31144382,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=31144382,"IDR589,863"
20160324,14242744,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=14242744,"IDR589,863"
20160324,94040704,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=94040704,"IDR589,863"
20160327,71722921,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=71722921,"IDR589,863"
20160329,32077278,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=32077278,"IDR589,863"
20160331,9548071,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=09548071,"IDR589,863"
20160331,17792864,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=17792864,"IDR589,863"
20160405,96672647,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=96672647,"IDR589,863"
20160207,85499865,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=85499865,"IDR588,879"
20160308,21755550,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=21755550,"IDR588,879"
20160116,53784560,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=53784560,"IDR585,924"
20160116,63542442,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=63542442,"IDR585,924"
20160120,87020907,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=87020907,"IDR585,924"
20160120,87534863,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=87534863,"IDR585,924"
20160229,6914493,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=06914493,"IDR583,955"
20160308,37864368,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=37864368,"IDR581,690"
20160101,5281047,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=05281047,"IDR581,001"
20160129,42307608,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=42307608,"IDR581,001"
20160201,93434433,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=93434433,"IDR581,001"
20160204,88668880,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=88668880,"IDR581,001"
20160205,49447516,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=49447516,"IDR581,001"
20160208,84258043,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=84258043,"IDR581,001"
20160225,8119075,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=08119075,"IDR581,001"
20160225,60679473,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=60679473,"IDR581,001"
20160227,42882636,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=42882636,"IDR581,001"
20160315,49843979,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=49843979,"IDR581,001"
20160327,16548962,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=16548962,"IDR581,001"
20160104,48655701,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=48655701,"IDR580,016"
20160116,13507971,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=13507971,"IDR577,062"
20160226,41124941,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=41124941,"IDR576,816"
20160105,43814267,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=43814267,"IDR576,077"
20160406,17830464,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=17830464,"IDR571,738"
20160319,46242845,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=46242845,"IDR571,646"
20160118,58857844,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=58857844,"IDR571,153"
20160123,76875441,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=76875441,"IDR571,153"
20160214,44021830,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=44021830,"IDR571,153"
20160223,2068874,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=02068874,"IDR570,858"
20160104,27775084,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=27775084,"IDR570,169"
20160215,80150652,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=80150652,"IDR570,169"
20160221,81039419,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=81039419,"IDR570,169"
20160316,251817,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=00251817,"IDR570,169"
20160105,76534550,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=76534550,"IDR569,676"
20160210,5419499,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=05419499,"IDR569,184"
20160215,22341547,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=22341547,"IDR568,199"
20160308,80566415,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=80566415,"IDR568,199"
20160308,3397783,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=03397783,"IDR567,411"
20160126,59636527,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=59636527,"IDR567,214"
20160229,14902269,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=14902269,"IDR567,214"
20160322,93042059,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=93042059,"IDR567,116"
20160224,83938674,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=83938674,"IDR566,230"
20160323,65042908,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=65042908,"IDR566,230"
20160327,54178709,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=54178709,"IDR566,230"
20160402,12881213,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=12881213,"IDR566,230"
20160403,1344886,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=01344886,"IDR566,230"
20160406,17365319,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=17365319,"IDR566,230"
20160216,9886207,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=09886207,"IDR563,275"
20160208,7363038,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=07363038,"IDR563,275"
20160307,24409150,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=24409150,"IDR562,291"
20160110,27539381,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=27539381,"IDR561,306"
20160329,67363417,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=67363417,"IDR561,306"
20160212,19658731,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=19658731,"IDR560,813"
20160106,88260883,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=88260883,"IDR560,321"
20160227,27005515,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=27005515,"IDR560,321"
20160305,84386597,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=84386597,"IDR560,321"
20160307,84386597,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=84386597,"IDR560,321"
20160217,8936864,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=08936864,"IDR557,521"
20160124,23432130,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=23432130,"IDR554,206"
20160111,20403262,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=20403262,"IDR551,951"
20160111,67794596,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=67794596,"IDR551,951"
20160205,31635212,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=31635212,"IDR551,901"
20160222,8220229,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=08220229,"IDR551,458"
20160323,8256182,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=08256182,"IDR551,458"
20160329,45438077,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=45438077,"IDR551,458"
20160113,4939753,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=04939753,"IDR550,474"
20160119,23096872,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=23096872,"IDR550,474"
20160201,95074181,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=95074181,"IDR550,474"
20160203,80045275,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=80045275,"IDR550,474"
20160225,67488832,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=67488832,"IDR550,474"
20160401,16218871,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=16218871,"IDR550,474"
20160401,36673360,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=36673360,"IDR550,474"
20160202,2237295,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=02237295,"IDR546,610"
20160107,58755860,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=58755860,"IDR546,535"
20160107,58755860,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=58755860,"IDR546,535"
20160217,29214569,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=29214569,"IDR543,165"
20160313,25742401,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=25742401,"IDR542,793"
20160405,17830464,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=17830464,"IDR541,949"
20160325,53711262,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=53711262,"IDR541,611"
20160103,47985477,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=47985477,"IDR541,611"
20160118,23954572,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=23954572,"IDR541,611"
20160122,93255348,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=93255348,"IDR541,611"
20160125,27448893,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=27448893,"IDR541,611"
20160126,24975768,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=24975768,"IDR541,611"
20160128,87684023,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=87684023,"IDR541,611"
20160129,43152350,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=43152350,"IDR541,611"
20160202,15696888,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=15696888,"IDR541,611"
20160208,90735335,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=90735335,"IDR541,611"
20160229,33556656,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=33556656,"IDR541,611"
20160309,15289714,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=15289714,"IDR541,611"
20160317,90751060,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=90751060,"IDR541,611"
20160318,72553685,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=72553685,"IDR541,611"
20160322,92567684,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=92567684,"IDR541,611"
20160331,79991531,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=79991531,"IDR541,611"
20160406,80843177,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=80843177,"IDR541,611"
20160111,12662060,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=12662060,"IDR540,626"
20160112,3105756,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=03105756,"IDR540,626"
20160112,7246532,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=07246532,"IDR540,626"
20160113,99704760,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=99704760,"IDR540,626"
20160225,27241570,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=27241570,"IDR540,626"
20160328,73004574,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=73004574,"IDR540,626"
20160303,31058958,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=31058958,"IDR540,257"
20160323,98289264,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=98289264,"IDR536,195"
20160130,75806696,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=75806696,"IDR535,112"
20160217,8310073,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=08310073,"IDR535,061"
20160203,98979184,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=98979184,"IDR531,763"
20160211,29858419,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=29858419,"IDR531,763"
20160308,86888532,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=86888532,"IDR531,763"
20160402,17957186,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=17957186,"IDR530,877"
20160203,91335259,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=91335259,"IDR530,779"
20160229,56964292,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=56964292,"IDR530,779"
20160405,76404194,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=76404194,"IDR530,779"
20160101,85502329,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=85502329,"IDR528,563"
20160306,58687685,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=58687685,"IDR525,855"
20160306,73285745,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=73285745,"IDR525,855"
20160105,98550209,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=98550209,"IDR520,931"
20160106,16898315,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=16898315,"IDR520,931"
20160212,33822585,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=33822585,"IDR520,931"
20160217,3455419,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=03455419,"IDR520,931"
20160303,65035640,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=65035640,"IDR520,931"
20160305,43314860,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=43314860,"IDR520,931"
20160318,61326902,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=61326902,"IDR520,931"
20160321,62768450,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=62768450,"IDR520,931"
20160404,71498377,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=71498377,"IDR520,931"
20160406,62768450,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=62768450,"IDR520,931"
20160301,21879267,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=21879267,"IDR519,848"
20160302,29273567,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=29273567,"IDR518,962"
20160116,14117920,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=14117920,"IDR517,485"
20160105,77055344,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=77055344,"IDR516,992"
20160105,81153523,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=81153523,"IDR516,992"
20160222,48001626,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=48001626,"IDR516,992"
20160322,59385093,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=59385093,"IDR516,992"
20160323,33588384,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=33588384,"IDR516,992"
20160330,62253990,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=62253990,"IDR516,992"
20160331,63480950,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=63480950,"IDR516,992"
20160118,73559962,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=73559962,"IDR515,515"
20160101,37157951,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=37157951,"IDR512,068"
20160121,5311272,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=05311272,"IDR512,068"
20160212,72309079,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=72309079,"IDR512,068"
20160122,75078330,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=75078330,"IDR511,084"
20160215,97770987,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=97770987,"IDR511,084"
20160229,84539552,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=84539552,"IDR511,084"
20160301,1679798,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=01679798,"IDR511,084"
20160331,63841081,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=63841081,"IDR511,084"
20160331,71935116,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=71935116,"IDR511,084"
20160331,77472848,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=77472848,"IDR511,084"
20160405,96497625,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=96497625,"IDR511,084"
20160323,11443452,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=11443452,"IDR510,734"
20160205,46646015,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=46646015,"IDR509,509"
20160309,34584040,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=34584040,"IDR509,509"
20160310,26615305,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=26615305,"IDR509,509"
20160211,54698368,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=54698368,"IDR509,114"
20160406,15904682,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=15904682,"IDR508,381"
20160109,21500164,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=21500164,"IDR508,129"
20160216,4313953,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=04313953,"IDR507,614"
20160125,10671380,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=10671380,"IDR506,745"
20160225,7503759,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=07503759,"IDR506,160"
20160313,89503703,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=89503703,"IDR504,683"
20160324,10201917,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=10201917,"IDR502,331"
20160324,44732130,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=44732130,"IDR502,331"
20160324,90792190,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=90792190,"IDR502,331"
20160325,30080506,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=30080506,"IDR502,331"
20160224,19520211,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=19520211,"IDR502,221"
20160302,40689359,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=40689359,"IDR502,221"
20160303,40689359,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=40689359,"IDR502,221"
20160304,68665954,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=68665954,"IDR502,221"
20160316,6904301,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=06904301,"IDR502,221"
20160316,15553567,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=15553567,"IDR502,221"
20160316,54437709,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=54437709,"IDR502,221"
20160224,39604117,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=39604117,"IDR501,236"
20160206,1958592,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=01958592,"IDR500,744"
20160301,81319705,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=81319705,"IDR500,744"
20160223,26170289,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=26170289,"IDR500,251"
20160205,88235783,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=88235783,"IDR500,178"
20160311,80081611,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=80081611,"IDR498,282"
20160314,90323368,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=90323368,"IDR498,282"
20160320,88590960,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=88590960,"IDR498,174"
20160113,89006046,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=89006046,"IDR497,297"
20160112,17177558,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=17177558,"IDR497,199"
20160329,20579772,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=20579772,"IDR496,706"
20160127,18125664,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=18125664,"IDR492,373"
20160313,43416216,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=43416216,"IDR492,373"
20160229,29717018,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=29717018,"IDR491,881"
20160101,41568976,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=41568976,"IDR491,389"
20160105,23391548,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=23391548,"IDR491,389"
20160109,85116285,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=85116285,"IDR491,389"
20160118,75174920,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=75174920,"IDR491,389"
20160119,79314679,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=79314679,"IDR491,389"
20160121,11071563,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=11071563,"IDR491,389"
20160121,32719908,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=32719908,"IDR491,389"
20160121,83884836,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=83884836,"IDR491,389"
20160124,12824621,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=12824621,"IDR491,389"
20160125,40517112,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=40517112,"IDR491,389"
20160125,60931636,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=60931636,"IDR491,389"
20160208,26950530,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=26950530,"IDR491,389"
20160217,34915601,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=34915601,"IDR491,389"
20160217,54856152,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=54856152,"IDR491,389"
20160218,80739485,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=80739485,"IDR491,389"
20160222,13163144,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=13163144,"IDR491,389"
20160223,47626869,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=47626869,"IDR491,389"
20160229,21510159,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=21510159,"IDR491,389"
20160303,82609405,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=82609405,"IDR491,389"
